"","PriorSalesKey","PriorSales"
"26183","538September2014",92494
"26184","539September2014",NA
"26185","540September2014",NA
"26186","541September2014",161265
"26187","542September2014",NA
"26188","543September2014",70424
"26189","544September2014",341666
"26190","545September2014",272192
"26191","546September2014",351532
"26192","547September2014",NA
"26193","548September2014",127167
"26194","549September2014",120341
"26195","550September2014",155604
"26196","551September2014",164326
"26197","552September2014",198088
"26198","553September2014",175937
"26199","554September2014",122553
"26200","555September2014",NA
"26201","556September2014",199619
"26202","557September2014",108852
"26203","558September2014",75076
"26204","559September2014",149120
"26205","560September2014",331984
"26206","561September2014",169012
"26207","562September2014",505200
"26208","563September2014",140048
"26209","564September2014",138022
"26210","565September2014",172377
"26211","566September2014",130433
"26212","567September2014",138609
"26213","568September2014",131861
"26214","569September2014",113922
"26215","570September2014",102980
"26216","571September2014",NA
"26217","572September2014",171937
"26218","573September2014",NA
"26219","574September2014",212080
"26220","575September2014",NA
"26221","576September2014",171564
"26222","577September2014",116618
"26223","578September2014",243353
"26224","579September2014",215093
"26225","580September2014",242706
"26226","581September2014",131136
"26227","582September2014",171978
"26228","583September2014",105533
"26229","584September2014",115321
"26230","585September2014",125375
"26231","586September2014",377624
"26232","587September2014",NA
"26233","588September2014",159133
"26234","589September2014",132941
"26235","590September2014",117154
"26236","591September2014",140410
"26237","592September2014",112214
"26238","593September2014",238317
"26239","594September2014",107799
"26240","595September2014",354763
"26241","596September2014",110532
"26242","597September2014",130578
"26243","598September2014",NA
"26244","599September2014",246615
"26245","600September2014",173148
"26246","601September2014",125600
"26247","602September2014",159532
"26248","603September2014",173217
"26249","604September2014",NA
"26250","605September2014",174199
"26251","606September2014",145075
"26252","607September2014",101270
"26253","608September2014",249769
"26254","609September2014",118009
"26255","610September2014",105383
"26256","611September2014",NA
"26257","612September2014",NA
"26258","613September2014",160770
"26259","614September2014",167548
"26260","615September2014",228221
"26261","616September2014",200777
"26262","617September2014",162515
"26263","618September2014",174224
"26264","619September2014",NA
"26265","620September2014",NA
"26266","621September2014",146744
"26267","622September2014",110137
"26268","623September2014",178844
"26269","624September2014",169732
"26270","625September2014",161427
"26271","626September2014",225314
"26272","627September2014",150291
"26273","628September2014",154679
"26274","629September2014",NA
"26275","630September2014",180063
"26276","631September2014",139222
"26277","632September2014",168792
"26278","633September2014",NA
"26279","634September2014",169701
"26280","635September2014",153206
"26281","636September2014",NA
"26282","637September2014",NA
"26283","638September2014",NA
"26284","639September2014",115380
"26285","640September2014",294172
"26286","641September2014",140451
"26287","642September2014",87101
"26288","643September2014",203320
"26289","644September2014",NA
"26290","645September2014",248261
"26291","646September2014",NA
"26292","647September2014",145667
"26293","648September2014",168791
"26294","649September2014",91341
"26295","650September2014",NA
"26296","651September2014",184585
"26297","652September2014",170568
"26298","653September2014",140579
"26299","654September2014",169137
"26300","655September2014",225394
"26301","656September2014",86385
"26302","657September2014",156584
"26303","658September2014",149828
"26304","659September2014",132206
"26305","660September2014",NA
"26306","661September2014",189573
"26307","662September2014",206315
"26308","663September2014",131706
"26309","664September2014",121604
"26310","665September2014",199559
"26311","666September2014",171257
"26312","667September2014",219395
"26313","668September2014",218483
"26314","669September2014",NA
"26315","670September2014",NA
"26316","671September2014",NA
"26317","672September2014",217880
"26318","673September2014",183457
"26319","674September2014",203141
"26320","675September2014",103296
"26321","676September2014",234539
"26322","677September2014",NA
"26323","678September2014",187173
"26324","679September2014",252992
"26325","680September2014",115077
"26326","681September2014",91280
"26327","682September2014",323038
"26328","683September2014",212945
"26329","684September2014",NA
